"","RecordType","Latitude","Longitude","ZIP","VIN","MAKE","MODEL","BODY","YEAR","SELLER","CITY","COUNTYNUM","WGT","STATE","MON","NewUsed","RecodedType","Geography","NewZips","CarCount","Dealer"
"1192775","CarSale",38.5,-121.53,95831,"1HGCT1B79DA020480","HOND","ACCORD EX","CP",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201608,"Used",2,2,95831,1,NA
"1192776","CarSale",38.5,-121.53,95831,"5J6RM3H75DL011881","HOND","CR-V EX-L","UT",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201608,"Used",2,2,95831,1,NA
"1192777","CarSale",38.5,-121.53,95831,"JHLRM3H58CC001948","HOND","CR-V EX","UT",2012,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201608,"Used",2,2,95831,1,NA
"1192865","CarSale",38.5,-121.53,95831,"1HGCS1B8XCA009515","HOND","ACCORD EX-L","CP",2012,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"Used",2,2,95831,1,NA
"1192869","CarSale",38.5,-121.53,95831,"1HGCR3F81EA020035","HOND","ACCORD EX-L","4D",2014,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201609,"Used",2,2,95831,1,NA
"1192894","CarSale",38.5,-121.53,95831,"1HGCT2B03GA006104","HOND","ACCORD TOUR","CP",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1192949","CarSale",38.5,-121.53,95831,"5FNYF5H5XGB046624","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1192950","CarSale",38.5,-121.53,95831,"5J6RM4H90GL077802","HOND","CR-V TOUR","UT",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1192953","CarSale",38.5,-121.53,95831,"19XFC2F51GE237128","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1192954","CarSale",38.5,-121.53,95831,"1HGCR2F50HA038305","HOND","ACCORD SPRT","4D",2017,"ELK GROVE HONDA","SACRAMENTO",67,"R","CA",201609,"New",1,2,95831,1,NA
"1192955","CarSale",38.5,-121.53,95831,"1HGCR2F55HA034654","HOND","ACCORD SPRT","4D",2017,"ELK GROVE HONDA","SACRAMENTO",67,"R","CA",201609,"New",1,2,95831,1,NA
"1192956","CarSale",38.5,-121.53,95831,"2HGFC2F53GH555760","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1192957","CarSale",38.5,-121.53,95831,"JHMGK5H51GS005050","HOND","FIT LX","5D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1192960","CarSale",38.5,-121.53,95831,"5FNRL5H46GB129472","HOND","ODYSSEY EX","VN",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1192961","CarSale",38.5,-121.53,95831,"5J6RM3H94GL017760","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1192962","CarSale",38.5,-121.53,95831,"1HGCT2A89GA007118","HOND","ACCORD EX-L","CP",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193021","CarSale",38.5,-121.53,95831,"19XFC2F72GE239410","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193081","CarSale",38.5,-121.53,95831,"1HGCR3F81EA020035","HOND","ACCORD EX-L","4D",2014,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201609,"Used",2,2,95831,1,NA
"1193108","CarSale",38.5,-121.53,95831,"5FNRL5H46GB129472","HOND","ODYSSEY EX","VN",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193127","CarSale",38.5,-121.53,95831,"5J6RM3H94GL017760","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193143","CarSale",38.5,-121.53,95831,"5J6RM4H99GL105578","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193157","CarSale",38.5,-121.53,95831,"5J6RM4H90GL077802","HOND","CR-V TOUR","UT",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193158","CarSale",38.5,-121.53,95831,"1HGCR2F50HA038305","HOND","ACCORD SPRT","4D",2017,"ELK GROVE HONDA","SACRAMENTO",67,"R","CA",201609,"New",1,2,95831,1,NA
"1193159","CarSale",38.5,-121.53,95831,"1HGCT2B03GA006104","HOND","ACCORD TOUR","CP",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193201","CarSale",38.5,-121.53,95831,"1HGCR3F0XGA032102","HOND","ACCORD EX-L","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193211","CarSale",38.5,-121.53,95831,"JHMGK5H51GS005050","HOND","FIT LX","5D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193217","CarSale",38.5,-121.53,95831,"1HGCR2F36DA220485","HOND","ACCORD LX","4D",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"Used",2,2,95831,1,NA
"1193243","CarSale",38.5,-121.53,95831,"1HGCT2A89GA007118","HOND","ACCORD EX-L","CP",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95831,1,NA
"1193248","CarSale",38.5,-121.53,95831,"5FNYF5H51GB033972","HOND","PILOT EXL","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201606,"New",1,2,95831,1,NA
"1193267","CarSale",38.5,-121.53,95831,"2HGFG3B51DH513759","HOND","CIVIC LX","CP",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201607,"Used",2,2,95831,1,NA
"1193615","CarSale",38.5,-121.27,95830,"2HGFC2F72GH518314","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201601,"New",1,2,95830,1,NA
"1193653","CarSale",38.5,-121.27,95830,"19XFC2F83GE238128","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201608,"New",1,2,95830,1,NA
"1196864","CarSale",38.5,-121.1,95683,"5J6RM3H94GL015099","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","SLOUGHHOUSE",67,"","CA",201607,"New",1,2,95683,1,NA
"1196914","CarSale",38.5,-121.1,95683,"2HKRM4H73GH670045","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"R","CA",201608,"New",1,2,95683,1,NA
"1196915","CarSale",38.5,-121.1,95683,"5J6RM4H40GL061569","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"R","CA",201608,"New",1,2,95683,1,NA
"1196936","CarSale",38.5,-121.1,95683,"5J6RM4H98GL020599","HOND","CR-V TOUR","UT",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201601,"New",1,2,95683,1,NA
"1196948","CarSale",38.5,-121.1,95683,"19XFB2F57EE207115","HOND","CIVIC LX","4D",2014,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201608,"Used",2,2,95683,1,NA
"1196961","CarSale",38.5,-121.1,95683,"19XFB2F89CE335072","HOND","CIVIC EX","4D",2012,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201601,"Used",2,2,95683,1,NA
"1196962","CarSale",38.5,-121.1,95683,"1HGCR2F83EA150487","HOND","ACCORD EX-L","4D",2014,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201601,"Used",2,2,95683,1,NA
"1196963","CarSale",38.5,-121.1,95683,"KNAGM4ADXD5049000","KIA","OPTIMA HYBR","4D",2013,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201601,"Used",2,2,95683,1,NA
"1196964","CarSale",38.5,-121.1,95683,"2T3DFREV9FW233243","TOYT","RAV4","UT",2015,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201601,"Used",2,2,95683,1,NA
"1196989","CarSale",38.5,-121.1,95683,"1HGCR2F50GA104351","HOND","ACCORD SPRT","4D",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201602,"New",1,2,95683,1,NA
"1197038","CarSale",38.5,-121.1,95683,"2HGFC2F78GH515286","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","SLOUGHHOUSE",67,"","CA",201603,"New",1,2,95683,1,NA
"1197039","CarSale",38.5,-121.1,95683,"5J6RM4H95GL030118","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","SLOUGHHOUSE",67,"","CA",201603,"New",1,2,95683,1,NA
"1197040","CarSale",38.5,-121.1,95683,"5FNRL5H69GB059287","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201603,"New",1,2,95683,1,NA
"1197095","CarSale",38.5,-121.1,95683,"19XFC1F79GE209220","HOND","CIVIC EX-L","4D",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"R","CA",201604,"New",1,2,95683,1,NA
"1197096","CarSale",38.5,-121.1,95683,"19XFC2F56GE202973","HOND","CIVIC LX","4D",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"R","CA",201604,"New",1,2,95683,1,NA
"1197097","CarSale",38.5,-121.1,95683,"2HKRM3H78GH525674","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201604,"New",1,2,95683,1,NA
"1197193","CarSale",38.5,-121.1,95683,"2HGFC4B08GH302701","HOND","CIVIC LX-P","CP",2016,"AUTONATION HONDA ROSEVILLE","SLOUGHHOUSE",67,"","CA",201606,"New",1,2,95683,1,NA
"1197194","CarSale",38.5,-121.1,95683,"2HKRM4H54GH649803","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"R","CA",201606,"New",1,2,95683,1,NA
"1197195","CarSale",38.5,-121.1,95683,"5FNYF5H92GB042036","HOND","PILOT TOUR","UT",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201606,"New",1,2,95683,1,NA
"1197247","CarSale",38.5,-121.1,95683,"2HGFC1F88GH647791","HOND","CIVIC EX-L","4D",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201607,"New",1,2,95683,1,NA
"1197295","CarSale",38.5,-121.1,95683,"1HGCR2F87HA003965","HOND","ACCORD EX-L","4D",2017,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"","CA",201608,"New",1,2,95683,1,NA
"1197357","CarSale",38.5,-121.1,95683,"5J6RM4H48GL093783","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"R","CA",201609,"New",1,2,95683,1,NA
"1197372","CarSale",38.5,-121.1,95683,"5J6RM4H48GL093783","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","SLOUGHHOUSE",67,"R","CA",201609,"New",1,2,95683,1,NA
"1197815","CarSale",38.51,-122.46,94574,"19XFB2F96FE264247","HOND","CIVIC EX-L","4D",2015,"AUTONATION HONDA ROSEVILLE","SAINT HELENA",55,"P","CA",201602,"New",1,0,94574,1,NA
"1202762","CarSale",38.51,-122.27,94558,"5FNYF6H35GB041609","HOND","PILOT EX","UT",2016,"AUTONATION HONDA ROSEVILLE","NAPA",55,"P","CA",201601,"New",1,0,94558,1,NA
"1203036","CarSale",38.51,-122.27,94558,"1N4AL3AP0FC442959","NISS","ALTIMA 2.5","4D",2015,"ELK GROVE HONDA","NAPA",55,"P","CA",201604,"Used",2,0,94558,1,NA
"1210751","CarSale",38.51,-121.67,95618,"19XFC2F59GE218987","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","DAVIS",113,"","CA",201606,"New",1,2,95618,1,NA
"1211746","CarSale",38.51,-121.67,95618,"JHMGK5H74GX039164","HOND","FIT EX","5D",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201606,"New",1,2,95618,1,NA
"1212082","CarSale",38.51,-121.67,95618,"5FNYF6H08GB053047","HOND","PILOT ELITE","UT",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201601,"New",1,2,95618,1,NA
"1212083","CarSale",38.51,-121.67,95618,"5J6RM3H7XGL003327","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201601,"New",1,2,95618,1,NA
"1212259","CarSale",38.51,-121.67,95618,"5FNYF5H98GB050352","HOND","PILOT TOUR","UT",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1212263","CarSale",38.51,-121.67,95618,"5J6RM4H48GL076434","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1212382","CarSale",38.51,-121.67,95618,"3CZRU5G51GM728390","HOND","HR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","DAVIS",113,"","CA",201603,"New",1,2,95618,1,NA
"1212383","CarSale",38.51,-121.67,95618,"5FNRL5H64GB060542","HOND","ODYSSEY EXL","VN",2016,"AUTONATION HONDA ROSEVILLE","DAVIS",113,"","CA",201603,"New",1,2,95618,1,NA
"1212411","CarSale",38.51,-121.67,95618,"5FNRL5H47GB124782","HOND","ODYSSEY EX","VN",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1212412","CarSale",38.51,-121.67,95618,"5FNYF5H98GB050352","HOND","PILOT TOUR","UT",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1212518","CarSale",38.51,-121.67,95618,"2HKRM4H30GH630986","HOND","CR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","DAVIS",113,"","CA",201604,"New",1,2,95618,1,NA
"1212520","CarSale",38.51,-121.67,95618,"2HGFC1F39GH636710","HOND","CIVIC EX-T","4D",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201604,"New",1,2,95618,1,NA
"1212587","CarSale",38.51,-121.67,95618,"5FNRL3H77AB065223","HOND","ODYSSEY EXL","VN",2010,"AUTONATION HONDA ROSEVILLE","DAVIS",113,"","CA",201604,"Used",2,2,95618,1,NA
"1212619","CarSale",38.51,-121.67,95618,"5FNRL5H69GB114272","HOND","ODYSSEY EXL","VN",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201607,"New",1,2,95618,1,NA
"1212620","CarSale",38.51,-121.67,95618,"5J6RM3H9XGL013423","HOND","CR-V TOUR","UT",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201607,"New",1,2,95618,1,NA
"1212647","CarSale",38.51,-121.67,95618,"5FNRL5H38GB098393","HOND","ODYSSEY SE","VN",2016,"AUTONATION HONDA ROSEVILLE","DAVIS",113,"","CA",201605,"New",1,2,95618,1,NA
"1212649","CarSale",38.51,-121.67,95618,"5FNRL5H31GB094007","HOND","ODYSSEY SE","VN",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201605,"New",1,2,95618,1,NA
"1212715","CarSale",38.51,-121.67,95618,"5FNYF3H99EB001520","HOND","PILOT TOUR","UT",2014,"AUTONATION HONDA ROSEVILLE","DAVIS",113,"","CA",201605,"Used",2,2,95618,1,NA
"1212762","CarSale",38.51,-121.67,95618,"JHMCR6F77HC001536","HOND","ACCORD HYBR","4D",2017,"ELK GROVE HONDA","DAVIS",113,"","CA",201608,"New",1,2,95618,1,NA
"1212964","CarSale",38.51,-121.67,95618,"19XFC2F59GE230623","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","DAVIS",113,"","CA",201607,"New",1,2,95618,1,NA
"1212967","CarSale",38.51,-121.67,95618,"1HGCR2F88GA239961","HOND","ACCORD EX-L","4D",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201607,"New",1,2,95618,1,NA
"1212968","CarSale",38.51,-121.67,95618,"5FNRL5H42GB112491","HOND","ODYSSEY EX","VN",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201607,"New",1,2,95618,1,NA
"1213076","CarSale",38.51,-121.67,95618,"5J6RM3H77GL020280","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1213115","CarSale",38.51,-121.67,95618,"3CZRM3H55GG717278","HOND","CR-V EX","UT",2016,"ELK GROVE HONDA","DAVIS",113,"R","CA",201608,"New",1,2,95618,1,NA
"1213264","CarSale",38.51,-121.67,95618,"19XFC2F73GE242512","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1213265","CarSale",38.51,-121.67,95618,"5FNRL5H47GB124782","HOND","ODYSSEY EX","VN",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1213267","CarSale",38.51,-121.67,95618,"19XFC2F72GE239195","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1213268","CarSale",38.51,-121.67,95618,"5J6RM3H77GL020280","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1213303","CarSale",38.51,-121.67,95618,"19XFC2F73GE242512","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1213328","CarSale",38.51,-121.67,95618,"19XFC2F72GE239195","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1213329","CarSale",38.51,-121.67,95618,"5J6RM4H48GL076434","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","DAVIS",113,"","CA",201609,"New",1,2,95618,1,NA
"1223795","CarSale",38.51,-121.5,95822,"1HGCR2F31DA074366","HOND","ACCORD LX","4D",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201604,"Used",2,2,95822,1,NA
"1224194","CarSale",38.51,-121.5,95822,"5J6RM4H79GL069230","HOND","CR-V EX-L","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201606,"New",1,2,95822,1,NA
"1224548","CarSale",38.51,-121.5,95822,"19XFB2F86EE259040","HOND","CIVIC EX","4D",2014,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201607,"Used",2,2,95822,1,NA
"1224562","CarSale",38.51,-121.5,95822,"5J6RM3H77FL024456","HOND","CR-V EX-L","UT",2015,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201607,"Used",2,2,95822,1,NA
"1224684","CarSale",38.51,-121.5,95822,"3CZRM3H50GG714451","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201608,"New",1,2,95822,1,NA
"1224685","CarSale",38.51,-121.5,95822,"3CZRU6H53GM757023","HOND","HR-V EX","UT",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201608,"New",1,2,95822,1,NA
"1224751","CarSale",38.51,-121.5,95822,"1HGCR2F86GA082981","HOND","ACCORD EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201601,"New",1,2,95822,1,NA
"1224753","CarSale",38.51,-121.5,95822,"1HGCR2F57GA061997","HOND","ACCORD SPRT","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201601,"New",1,2,95822,1,NA
"1224754","CarSale",38.51,-121.5,95822,"2HGFC2F53GH510205","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201601,"New",1,2,95822,1,NA
"1224755","CarSale",38.51,-121.5,95822,"5J6RM4H7XGL012809","HOND","CR-V EX-L","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201601,"New",1,2,95822,1,NA
"1224756","CarSale",38.51,-121.5,95822,"5FNYF6H9XGB053873","HOND","PILOT TOUR","UT",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201601,"New",1,2,95822,1,NA
"1224786","CarSale",38.51,-121.5,95822,"2HGFB2F72FH533560","HOND","CIVIC SE","CP",2015,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201608,"Used",2,2,95822,1,NA
"1224852","CarSale",38.51,-121.5,95822,"19XFB2F99DE201009","HOND","CIVIC EX-L","4D",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201601,"Used",2,2,95822,1,NA
"1224853","CarSale",38.51,-121.5,95822,"1HGCR2E53EA012763","HOND","ACCORD SPRT","4D",2014,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201601,"Used",2,2,95822,1,NA
"1224957","CarSale",38.51,-121.5,95822,"1HGCR3F94FA034649","HOND","ACCORD TOUR","4D",2015,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201602,"New",1,2,95822,1,NA
"1224958","CarSale",38.51,-121.5,95822,"2HGFC2F70GH516058","HOND","CIVIC EX","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201602,"New",1,2,95822,1,NA
"1224959","CarSale",38.51,-121.5,95822,"19XFC1F35GE203685","HOND","CIVIC EX-T","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201602,"New",1,2,95822,1,NA
"1224960","CarSale",38.51,-121.5,95822,"19XFC1F3XGE205724","HOND","CIVIC EX-T","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201602,"New",1,2,95822,1,NA
"1224961","CarSale",38.51,-121.5,95822,"2HGFC2F59GH518695","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201602,"New",1,2,95822,1,NA
"1224963","CarSale",38.51,-121.5,95822,"2HKRM3H36GH502696","HOND","CR-V LX","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"R","CA",201602,"New",1,2,95822,1,NA
"1224964","CarSale",38.51,-121.5,95822,"3CZRM3H53GG701631","HOND","CR-V EX","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201602,"New",1,2,95822,1,NA
"1224965","CarSale",38.51,-121.5,95822,"3CZRU5H58GM723542","HOND","HR-V EX","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201602,"New",1,2,95822,1,NA
"1224966","CarSale",38.51,-121.5,95822,"1HGCR2F33GA096499","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"R","CA",201602,"New",1,2,95822,1,NA
"1224969","CarSale",38.51,-121.5,95822,"JHMGK5H59GS006995","HOND","FIT LX","5D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"New",1,2,95822,1,NA
"1225046","CarSale",38.51,-121.5,95822,"1FMCU0GX0DUA86697","FORD","ESCAPE SE","UT",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201602,"Used",2,2,95822,1,NA
"1225051","CarSale",38.51,-121.5,95822,"2HGFB2F85DH510490","HOND","CIVIC EX","4D",2013,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201602,"Used",2,2,95822,1,NA
"1225072","CarSale",38.51,-121.5,95822,"1HGCR2F77DA233779","HOND","ACCORD EX","4D",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201609,"Used",2,2,95822,1,NA
"1225186","CarSale",38.51,-121.5,95822,"1HGCR2F54GA139880","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201603,"New",1,2,95822,1,NA
"1225187","CarSale",38.51,-121.5,95822,"1HGCR2F81GA114297","HOND","ACCORD EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"R","CA",201603,"New",1,2,95822,1,NA
"1225188","CarSale",38.51,-121.5,95822,"5FNRL5H68GB060818","HOND","ODYSSEY EXL","VN",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201603,"New",1,2,95822,1,NA
"1225189","CarSale",38.51,-121.5,95822,"5J6RM4H39GL045197","HOND","CR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","SACRAMENTO",67,"","CA",201603,"New",1,2,95822,1,NA
"1225191","CarSale",38.51,-121.5,95822,"19XFC2F73GE210322","HOND","CIVIC EX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201603,"New",1,2,95822,1,NA
"1225192","CarSale",38.51,-121.5,95822,"2HKRM3H72GH519448","HOND","CR-V EX-L","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201603,"New",1,2,95822,1,NA
"1225193","CarSale",38.51,-121.5,95822,"5FNRL5H20GB034419","HOND","ODYSSEY LX","VN",2016,"ELK GROVE HONDA","SACRAMENTO",67,"R","CA",201603,"New",1,2,95822,1,NA
"1225194","CarSale",38.51,-121.5,95822,"5J6RM4H47GL030481","HOND","CR-V EX","UT",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201603,"New",1,2,95822,1,NA
"1225195","CarSale",38.51,-121.5,95822,"19XFC1F75GE208131","HOND","CIVIC EX-L","4D",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201603,"New",1,2,95822,1,NA
"1225196","CarSale",38.51,-121.5,95822,"5FNYF5H99GB031230","HOND","PILOT TOUR","UT",2016,"FOLSOM LAKE HONDA","SACRAMENTO",67,"","CA",201603,"New",1,2,95822,1,NA
"1225223","CarSale",38.51,-121.5,95822,"19XFC2F51GE241521","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"R","CA",201609,"New",1,2,95822,1,NA
"1225304","CarSale",38.51,-121.5,95822,"2HKRM3H35FH507922","HOND","CR-V LX","UT",2015,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201603,"Used",2,2,95822,1,NA
"1225305","CarSale",38.51,-121.5,95822,"4T1BF1FK9CU083121","TOYT","CAMRY","4D",2012,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201603,"Used",2,2,95822,1,NA
"1225306","CarSale",38.51,-121.5,95822,"4T1BF1FK9DU234654","TOYT","CAMRY","4D",2013,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201603,"Used",2,2,95822,1,NA
"1225452","CarSale",38.51,-121.5,95822,"19XFC2F53GE210030","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201604,"New",1,2,95822,1,NA
"1225453","CarSale",38.51,-121.5,95822,"2HGFC1F45GH640374","HOND","CIVIC EX-T","4D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201604,"New",1,2,95822,1,NA
"1225454","CarSale",38.51,-121.5,95822,"JHMGK5H78GX024683","HOND","FIT EX","5D",2016,"ELK GROVE HONDA","SACRAMENTO",67,"","CA",201604,"New",1,2,95822,1,NA
